FIT Profiler Report
Profile stats for: [LightningModule]DownsampleCVAE.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   102/51    0.000    0.000    0.002    0.000 inspect.py:2246(_signature_from_callable)
      390    0.002    0.000    0.002    0.000 {method 'contiguous' of 'torch._C.TensorBase' objects}
     4912    0.002    0.000    0.002    0.000 module.py:1696(__getattr__)
     1536    0.002    0.000    0.002    0.000 {method 'view' of 'torch._C.TensorBase' objects}
       51    0.000    0.000    0.002    0.000 inspect.py:2152(_signature_from_function)
     1200    0.001    0.000    0.001    0.000 {method 'transpose' of 'torch._C.TensorBase' objects}
       48    0.000    0.000    0.001    0.000 result.py:424(update_metrics)
       48    0.000    0.000    0.001    0.000 result.py:264(forward)
       48    0.000    0.000    0.001    0.000 metric.py:476(wrapped_func)
      144    0.001    0.000    0.001    0.000 {built-in method torch._C._nn.gelu}
      534    0.000    0.000    0.001    0.000 typing.py:719(__instancecheck__)
       16    0.001    0.000    0.001    0.000 cvae_rold.py:40(kl)
       16    0.000    0.000    0.001    0.000 cvae_rold.py:26(__init__)
      192    0.000    0.000    0.001    0.000 _tensor.py:1287(unflatten)
       16    0.000    0.000    0.001    0.000 functional.py:3339(mse_loss)
        3    0.000    0.000    0.001    0.000 result.py:187(__init__)
       54    0.000    0.000    0.001    0.000 inspect.py:2781(__init__)
   174/12    0.000    0.000    0.001    0.000 copy.py:128(deepcopy)
       48    0.000    0.000    0.001    0.000 result.py:207(update)
      534    0.000    0.000    0.001    0.000 typing.py:848(__subclasscheck__)
       48    0.000    0.000    0.001    0.000 module.py:654(__to_tensor)
       48    0.000    0.000    0.001    0.000 trainer.py:1642(_results)
      144    0.000    0.000    0.001    0.000 trainer.py:1381(training)
      102    0.001    0.000    0.001    0.000 {method 'clone' of 'torch._C.TensorBase' objects}
       96    0.000    0.000    0.001    0.000 _tensor.py:906(split)
       16    0.001    0.000    0.001    0.000 {built-in method torch._C._nn.mse_loss}
      144    0.000    0.000    0.001    0.000 enums.py:81(__eq__)
      192    0.001    0.000    0.001    0.000 {function Tensor.unflatten at 0x7c1eb51473a0}
       48    0.000    0.000    0.001    0.000 accelerator_connector.py:609(is_distributed)
      555    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      240    0.000    0.000    0.000    0.000 {method 'squeeze' of 'torch._C.TensorBase' objects}
       48    0.000    0.000    0.000    0.000 {built-in method builtins.next}
      192    0.000    0.000    0.000    0.000 {method 'permute' of 'torch._C.TensorBase' objects}
      192    0.000    0.000    0.000    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
      153    0.000    0.000    0.000    0.000 inspect.py:2498(__init__)
     1648    0.000    0.000    0.000    0.000 {built-in method torch._C._get_tracing_state}
        6    0.000    0.000    0.000    0.000 metric.py:196(add_state)
       16    0.000    0.000    0.000    0.000 {built-in method torch.cat}
        3    0.000    0.000    0.000    0.000 metric.py:101(__init__)
       96    0.000    0.000    0.000    0.000 {built-in method torch.split_with_sizes}
       48    0.000    0.000    0.000    0.000 trainer.py:1564(_active_loop)
      9/6    0.000    0.000    0.000    0.000 copy.py:258(_reconstruct)
       48    0.000    0.000    0.000    0.000 container.py:290(__getitem__)
       32    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
      144    0.000    0.000    0.000    0.000 activation.py:1246(<genexpr>)
        6    0.000    0.000    0.000    0.000 _tensor.py:82(__deepcopy__)
      204    0.000    0.000    0.000    0.000 inspect.py:2830(<genexpr>)
      240    0.000    0.000    0.000    0.000 apply_func.py:17(is_dataclass_instance)
      320    0.000    0.000    0.000    0.000 __init__.py:8(get_fastpath_enabled)
       32    0.000    0.000    0.000    0.000 {built-in method torch.sum}
      592    0.000    0.000    0.000    0.000 _VF.py:26(__getattr__)
      600    0.000    0.000    0.000    0.000 abc.py:117(__instancecheck__)
    15/12    0.000    0.000    0.000    0.000 copy.py:226(_deepcopy_dict)
       48    0.000    0.000    0.000    0.000 <string>:2(__init__)
       16    0.000    0.000    0.000    0.000 {built-in method torch.pow}
       32    0.000    0.000    0.000    0.000 precision.py:167(train_step_context)
       48    0.000    0.000    0.000    0.000 fx_validator.py:191(check_logging_and_get_default_levels)
       16    0.000    0.000    0.000    0.000 {built-in method torch.clamp}
       48    0.000    0.000    0.000    0.000 fit_loop.py:140(_results)
       48    0.000    0.000    0.000    0.000 container.py:281(_get_abs_string_index)
       96    0.000    0.000    0.000    0.000 result.py:90(_generate_sync_fn)
      288    0.000    0.000    0.000    0.000 types.py:171(__get__)
       32    0.000    0.000    0.000    0.000 {built-in method torch.exp}
       48    0.000    0.000    0.000    0.000 memory.py:24(recursive_detach)
       48    0.000    0.000    0.000    0.000 result.py:148(sync)
      534    0.000    0.000    0.000    0.000 abc.py:121(__subclasscheck__)
       48    0.000    0.000    0.000    0.000 {method 'expand' of 'torch._C.TensorBase' objects}
      662    0.000    0.000    0.000    0.000 {method 'size' of 'torch._C.TensorBase' objects}
       48    0.000    0.000    0.000    0.000 result.py:57(__post_init__)
      600    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       16    0.000    0.000    0.000    0.000 {built-in method torch.chunk}
        3    0.000    0.000    0.000    0.000 inspect.py:3111(signature)
      192    0.000    0.000    0.000    0.000 functional.py:5073(_mha_shape_check)
        3    0.000    0.000    0.000    0.000 inspect.py:2859(from_callable)
       16    0.000    0.000    0.000    0.000 contextlib.py:114(__enter__)
      384    0.000    0.000    0.000    0.000 __init__.py:36(__get__)
       48    0.000    0.000    0.000    0.000 imports.py:47(_habana_available_and_importable)
      240    0.000    0.000    0.000    0.000 dataclasses.py:1047(is_dataclass)
        6    0.000    0.000    0.000    0.000 dataclasses.py:1024(fields)
      153    0.000    0.000    0.000    0.000 enum.py:358(__call__)
       48    0.000    0.000    0.000    0.000 result.py:122(__post_init__)
      842    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       12    0.000    0.000    0.000    0.000 apply_func.py:71(move_data_to_device)
      102    0.000    0.000    0.000    0.000 {method 'detach' of 'torch._C.TensorBase' objects}
  252/156    0.000    0.000    0.000    0.000 {built-in method builtins.len}
      534    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       48    0.000    0.000    0.000    0.000 result.py:74(op)
        6    0.000    0.000    0.000    0.000 storage.py:852(_deepcopy)
       45    0.000    0.000    0.000    0.000 <string>:2(__eq__)
       16    0.000    0.000    0.000    0.000 functional.py:47(broadcast_tensors)
      354    0.000    0.000    0.000    0.000 result.py:294(__setattr__)
      428    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
     1024    0.000    0.000    0.000    0.000 functional.py:5120(_canonical_mask)
      774    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function_unary}
        2    0.000    0.000    0.000    0.000 result.py:502(reset)
       12    0.000    0.000    0.000    0.000 apply_func.py:91(batch_to)
       48    0.000    0.000    0.000    0.000 result.py:127(_parse_reduce_fx)
       60    0.000    0.000    0.000    0.000 grad_mode.py:183(__init__)
       48    0.000    0.000    0.000    0.000 transformer.py:37(_get_seq_len)
      864    0.000    0.000    0.000    0.000 {method 'dim' of 'torch._C.TensorBase' objects}
        3    0.000    0.000    0.000    0.000 result.py:256(reset)
       48    0.000    0.000    0.000    0.000 imports.py:196(__bool__)
       18    0.000    0.000    0.000    0.000 {method 'to' of 'torch._C.TensorBase' objects}
       16    0.000    0.000    0.000    0.000 {built-in method torch.broadcast_tensors}
        3    0.000    0.000    0.000    0.000 metric.py:689(reset)
      512    0.000    0.000    0.000    0.000 functional.py:5148(_none_or_dtype)
      400    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function_variadic}
       48    0.000    0.000    0.000    0.000 memory.py:40(detach_and_move)
       16    0.000    0.000    0.000    0.000 profiler.py:55(profile)
      240    0.000    0.000    0.000    0.000 apply_func.py:11(is_namedtuple)
      208    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function}
      6/3    0.000    0.000    0.000    0.000 copy.py:209(_deepcopy_tuple)
       57    0.000    0.000    0.000    0.000 dataclasses.py:1039(<genexpr>)
        6    0.000    0.000    0.000    0.000 storage.py:110(__deepcopy__)
       48    0.000    0.000    0.000    0.000 container.py:315(__iter__)
      384    0.000    0.000    0.000    0.000 {built-in method torch._C._get_cudnn_enabled}
      6/3    0.000    0.000    0.000    0.000 copy.py:210(<listcomp>)
       51    0.000    0.000    0.000    0.000 result.py:536(_get_default_dtype)
        6    0.000    0.000    0.000    0.000 storage.py:126(clone)
       16    0.000    0.000    0.000    0.000 precision.py:68(forward_context)
      517    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      156    0.000    0.000    0.000    0.000 {built-in method torch._C._set_grad_enabled}
       18    0.000    0.000    0.000    0.000 copy.py:263(<genexpr>)
        6    0.000    0.000    0.000    0.000 _tensor.py:241(_typed_storage)
       48    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        3    0.000    0.000    0.000    0.000 inspect.py:1840(_signature_bound_method)
      326    0.000    0.000    0.000    0.000 _jit_internal.py:1120(is_scripting)
       96    0.000    0.000    0.000    0.000 container.py:311(__len__)
       16    0.000    0.000    0.000    0.000 contextlib.py:261(helper)
        3    0.000    0.000    0.000    0.000 metric.py:475(_wrap_update)
      480    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
      288    0.000    0.000    0.000    0.000 enum.py:792(value)
       48    0.000    0.000    0.000    0.000 fx_validator.py:151(check_logging)
      102    0.000    0.000    0.000    0.000 inspect.py:159(isfunction)
        3    0.000    0.000    0.000    0.000 module.py:428(__init__)
       48    0.000    0.000    0.000    0.000 fx_validator.py:166(get_default_logging_levels)
       48    0.000    0.000    0.000    0.000 fx_validator.py:177(check_logging_levels)
       48    0.000    0.000    0.000    0.000 {built-in method torch.is_floating_point}
      153    0.000    0.000    0.000    0.000 enum.py:670(__new__)
      303    0.000    0.000    0.000    0.000 inspect.py:2548(name)
       48    0.000    0.000    0.000    0.000 grad_mode.py:195(__exit__)
       48    0.000    0.000    0.000    0.000 {built-in method torch.numel}
      336    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       16    0.000    0.000    0.000    0.000 advanced.py:71(stop)
       39    0.000    0.000    0.000    0.000 copy.py:242(_keep_alive)
        6    0.000    0.000    0.000    0.000 {built-in method torch.tensor}
        6    0.000    0.000    0.000    0.000 functools.py:35(update_wrapper)
       48    0.000    0.000    0.000    0.000 result.py:340(_extract_batch_size)
        6    0.000    0.000    0.000    0.000 {method 'copy_' of 'torch._C.StorageBase' objects}
        6    0.000    0.000    0.000    0.000 storage.py:664(_new_wrapped_storage)
       48    0.000    0.000    0.000    0.000 grad_mode.py:192(__enter__)
       48    0.000    0.000    0.000    0.000 imports.py:160(_check_available)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      153    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        3    0.000    0.000    0.000    0.000 result.py:273(_wrap_compute)
        3    0.000    0.000    0.000    0.000 inspect.py:2873(replace)
       93    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        6    0.000    0.000    0.000    0.000 apply_func.py:69(<genexpr>)
       16    0.000    0.000    0.000    0.000 contextlib.py:86(__init__)
       16    0.000    0.000    0.000    0.000 cvae_rold.py:386(<dictcomp>)
      144    0.000    0.000    0.000    0.000 result.py:70(op)
       54    0.000    0.000    0.000    0.000 {built-in method torch.get_default_dtype}
      321    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        6    0.000    0.000    0.000    0.000 grad_mode.py:79(__enter__)
       72    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x625c9e4eb380}
       12    0.000    0.000    0.000    0.000 storage.py:581(__init__)
       48    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        3    0.000    0.000    0.000    0.000 inspect.py:494(unwrap)
      144    0.000    0.000    0.000    0.000 inspect.py:2556(annotation)
        6    0.000    0.000    0.000    0.000 {method 'set_' of 'torch._C.TensorBase' objects}
       51    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        9    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
      156    0.000    0.000    0.000    0.000 inspect.py:2560(kind)
       48    0.000    0.000    0.000    0.000 logger_connector.py:213(should_reset_tensors)
